_id,endpoint,method,client,responseTimeMs,timestamp,__v,statusCode,level
68b5b63351260a76f74938d6,/favicon.ico,GET,::1,3,2025-09-01T15:05:23.955Z,0,404,warn
68b5b63c51260a76f74938da,/stats,GET,::1,31,2025-09-01T15:05:32.952Z,0,200,info
68b5b64c51260a76f74938de,/stats,GET,::1,583,2025-09-01T15:05:48.131Z,0,200,info
68b5b65b51260a76f74938e2,/stats,GET,::1,21,2025-09-01T15:06:03.099Z,0,200,info
68b5b66a51260a76f74938e6,/stats,GET,::1,13,2025-09-01T15:06:18.085Z,0,200,info
68b5b67951260a76f74938ea,/stats,GET,::1,28,2025-09-01T15:06:33.114Z,0,200,info
68b5b68851260a76f74938ee,/stats,GET,::1,10,2025-09-01T15:06:48.090Z,0,200,info
68b5b69751260a76f74938f2,/stats,GET,::1,33,2025-09-01T15:07:03.111Z,0,200,info
68b5b6a651260a76f74938f6,/stats,GET,::1,25,2025-09-01T15:07:18.099Z,0,200,info
68b5b6c951260a76f74938fa,/stats,GET,::1,19,2025-09-01T15:07:53.095Z,0,200,info
68b5b70551260a76f74938fe,/stats,GET,::1,16,2025-09-01T15:08:53.095Z,0,200,info
68b5b74151260a76f7493902,/stats,GET,::1,9,2025-09-01T15:09:53.090Z,0,200,info
68b5b77d51260a76f7493906,/stats,GET,::1,10,2025-09-01T15:10:53.080Z,0,200,info
68b5b7b951260a76f749390a,/stats,GET,::1,13,2025-09-01T15:11:53.094Z,0,200,info
68b5b7f551260a76f749390e,/stats,GET,::1,9,2025-09-01T15:12:53.096Z,0,200,info
68b5b83151260a76f7493912,/stats,GET,::1,15,2025-09-01T15:13:53.100Z,0,200,info
68b5b86d51260a76f7493916,/stats,GET,::1,9,2025-09-01T15:14:53.093Z,0,200,info
68b5b8a951260a76f749391a,/stats,GET,::1,8,2025-09-01T15:15:53.100Z,0,200,info
68b5b8e551260a76f749391e,/stats,GET,::1,9,2025-09-01T15:16:53.097Z,0,200,info
68b5b92151260a76f7493922,/stats,GET,::1,20,2025-09-01T15:17:53.110Z,0,200,info
68b5b95d51260a76f7493926,/stats,GET,::1,21,2025-09-01T15:18:53.108Z,0,200,info
68b70615b4cfe7c3d6d13d56,/favicon.ico,GET,::1,4,2025-09-02T14:58:29.554Z,0,404,warn
68b70641b4cfe7c3d6d13d5a,/stats,GET,::1,137,2025-09-02T14:59:13.349Z,0,200,info
68b70650b4cfe7c3d6d13d5e,/stats,GET,::1,23,2025-09-02T14:59:28.228Z,0,200,info
68b7065fb4cfe7c3d6d13d62,/stats,GET,::1,146,2025-09-02T14:59:43.350Z,0,200,info
68b7066eb4cfe7c3d6d13d66,/stats,GET,::1,13,2025-09-02T14:59:58.215Z,0,200,info
